model_id_1,model_id_2,same_lineage,same_architecture,same_family,different_architecture,hard_negative
B2_013,C073,False,False,False,True,False
B2_013,C074,False,False,False,True,False
B2_013,C075,False,False,False,True,False
B2_013,C076,False,False,False,True,False
B2_013,C077,False,False,False,True,False
B2_013,C078,False,False,False,True,False
B2_013,C079,False,False,False,True,False
B2_013,C080,False,False,False,True,False
B2_013,C081,False,False,False,True,False
B2_013,C082,False,False,False,True,False
B2_013,C083,False,False,False,True,False
B2_013,C084,False,False,False,True,False
B2_013,C085,False,False,False,True,False
B2_013,C086,False,False,False,True,False
B2_013,C087,False,False,False,True,False
B2_013,C088,False,False,False,True,False
B2_013,C089,False,False,False,True,False
B2_013,C090,False,False,False,True,False
B2_013,C091,False,False,False,True,False
B2_013,C092,False,False,False,True,False
B2_013,C093,False,False,False,True,False
B2_013,C094,False,False,False,True,False
B2_013,C095,False,False,False,True,False
B2_013,C096,False,False,False,True,False
B2_013,C097,False,False,False,True,False
B2_013,C098,False,False,False,True,False
B2_013,C099,False,False,False,True,False
B2_013,C100,False,False,False,True,False
B2_013,C101,False,False,False,True,False
B2_013,C102,False,False,False,True,False
B2_013,C103,False,False,False,True,False
B2_013,C104,False,False,False,True,False
B2_013,C105,False,False,False,True,False
B2_013,C106,False,False,False,True,False
B2_013,C107,False,False,False,True,False
B2_013,C108,False,False,False,True,False
B2_013,C109,False,False,False,True,False
B2_013,C110,False,False,False,True,False
B2_013,C111,False,False,False,True,False
B2_013,C112,False,False,False,True,False
B2_013,C113,False,False,False,True,False
B2_013,C114,False,False,False,True,False
B2_013,C115,False,False,False,True,False
B2_013,C116,False,False,False,True,False
B2_013,C117,False,False,False,True,False
B2_013,C118,False,False,False,True,False
B2_013,C119,False,False,False,True,False
B2_013,C120,False,False,False,True,False
B2_014,B2_015,False,True,True,False,True
B2_014,B2_016,False,True,True,False,True
B2_014,B2_017,False,True,True,False,True
B2_014,B2_018,False,True,True,False,True
B2_014,B2_019,False,True,True,False,True
B2_014,B2_020,False,True,True,False,True
B2_014,B2_021,False,True,True,False,True
B2_014,B2_022,False,True,True,False,True
B2_014,B2_023,False,True,True,False,True
B2_014,B2_024,False,True,True,False,True
B2_014,B2_025,False,True,True,False,True
B2_014,B2_026,False,True,True,False,True
B2_014,B2_027,False,True,True,False,True
B2_014,B2_028,False,True,True,False,True
B2_014,B2_029,False,True,True,False,True
B2_014,B2_030,False,True,True,False,True
B2_014,C001,False,False,False,True,False
B2_014,C002,False,False,False,True,False
B2_014,C003,False,False,False,True,False
B2_014,C004,False,False,False,True,False
B2_014,C005,False,False,True,True,False
B2_014,C006,False,False,True,True,False
B2_014,C007,False,False,True,True,False
B2_014,C008,False,False,True,True,False
B2_014,C009,False,False,True,True,False
B2_014,C010,False,False,True,True,False
B2_014,C011,False,False,True,True,False
B2_014,C012,False,False,True,True,False
B2_014,C013,False,False,True,True,False
B2_014,C014,False,False,True,True,False
B2_014,C015,False,False,True,True,False
B2_014,C016,False,False,True,True,False
B2_014,C017,False,False,False,True,False
B2_014,C018,False,False,False,True,False
B2_014,C019,False,False,False,True,False
B2_014,C020,False,False,False,True,False
B2_014,C021,False,False,False,True,False
B2_014,C022,False,False,False,True,False
B2_014,C023,False,False,False,True,False
B2_014,C024,False,False,False,True,False
B2_014,C025,False,False,False,True,False
B2_014,C026,False,False,False,True,False
B2_014,C027,False,False,False,True,False
B2_014,C028,False,False,False,True,False
B2_014,C029,False,False,False,True,False
B2_014,C030,False,False,False,True,False
B2_014,C031,False,False,False,True,False
B2_014,C032,False,False,False,True,False
B2_014,C033,False,False,False,True,False
B2_014,C034,False,False,False,True,False
B2_014,C035,False,False,False,True,False
B2_014,C036,False,False,False,True,False
B2_014,C037,False,False,False,True,False
B2_014,C038,False,False,False,True,False
B2_014,C039,False,False,False,True,False
B2_014,C040,False,False,False,True,False
B2_014,C041,False,False,False,True,False
B2_014,C042,False,False,False,True,False
B2_014,C043,False,False,False,True,False
B2_014,C044,False,False,False,True,False
B2_014,C045,False,False,False,True,False
B2_014,C046,False,False,False,True,False
B2_014,C047,False,False,False,True,False
B2_014,C048,False,False,False,True,False
B2_014,C049,False,False,False,True,False
B2_014,C050,False,False,False,True,False
B2_014,C051,False,False,False,True,False
B2_014,C052,False,False,False,True,False
B2_014,C053,False,False,False,True,False
B2_014,C054,False,False,False,True,False
B2_014,C055,False,False,False,True,False
B2_014,C056,False,False,False,True,False
B2_014,C057,False,False,False,True,False
B2_014,C058,False,False,False,True,False
B2_014,C059,False,False,False,True,False
B2_014,C060,False,False,False,True,False
B2_014,C061,False,False,False,True,False
B2_014,C062,False,False,False,True,False
B2_014,C063,False,False,False,True,False
B2_014,C064,False,False,False,True,False
B2_014,C065,False,False,False,True,False
B2_014,C066,False,False,False,True,False
B2_014,C067,False,False,False,True,False
B2_014,C068,False,False,False,True,False
B2_014,C069,False,False,False,True,False
B2_014,C070,False,False,False,True,False
B2_014,C071,False,False,False,True,False
B2_014,C072,False,False,False,True,False
B2_014,C073,False,False,False,True,False
B2_014,C074,False,False,False,True,False
B2_014,C075,False,False,False,True,False
B2_014,C076,False,False,False,True,False
B2_014,C077,False,False,False,True,False
B2_014,C078,False,False,False,True,False
B2_014,C079,False,False,False,True,False
B2_014,C080,False,False,False,True,False
B2_014,C081,False,False,False,True,False
B2_014,C082,False,False,False,True,False
B2_014,C083,False,False,False,True,False
B2_014,C084,False,False,False,True,False
B2_014,C085,False,False,False,True,False
B2_014,C086,False,False,False,True,False
B2_014,C087,False,False,False,True,False
B2_014,C088,False,False,False,True,False
B2_014,C089,False,False,False,True,False
B2_014,C090,False,False,False,True,False
B2_014,C091,False,False,False,True,False
B2_014,C092,False,False,False,True,False
B2_014,C093,False,False,False,True,False
B2_014,C094,False,False,False,True,False
B2_014,C095,False,False,False,True,False
B2_014,C096,False,False,False,True,False
B2_014,C097,False,False,False,True,False
B2_014,C098,False,False,False,True,False
B2_014,C099,False,False,False,True,False
B2_014,C100,False,False,False,True,False
B2_014,C101,False,False,False,True,False
B2_014,C102,False,False,False,True,False
B2_014,C103,False,False,False,True,False
B2_014,C104,False,False,False,True,False
B2_014,C105,False,False,False,True,False
B2_014,C106,False,False,False,True,False
B2_014,C107,False,False,False,True,False
B2_014,C108,False,False,False,True,False
B2_014,C109,False,False,False,True,False
B2_014,C110,False,False,False,True,False
B2_014,C111,False,False,False,True,False
B2_014,C112,False,False,False,True,False
B2_014,C113,False,False,False,True,False
B2_014,C114,False,False,False,True,False
B2_014,C115,False,False,False,True,False
B2_014,C116,False,False,False,True,False
B2_014,C117,False,False,False,True,False
B2_014,C118,False,False,False,True,False
B2_014,C119,False,False,False,True,False
B2_014,C120,False,False,False,True,False
B2_015,B2_016,False,True,True,False,True
B2_015,B2_017,False,True,True,False,True
B2_015,B2_018,False,True,True,False,True
B2_015,B2_019,False,True,True,False,True
B2_015,B2_020,False,True,True,False,True
B2_015,B2_021,False,True,True,False,True
B2_015,B2_022,False,True,True,False,True
B2_015,B2_023,False,True,True,False,True
B2_015,B2_024,False,True,True,False,True
B2_015,B2_025,False,True,True,False,True
B2_015,B2_026,False,True,True,False,True
B2_015,B2_027,False,True,True,False,True
B2_015,B2_028,False,True,True,False,True
B2_015,B2_029,False,True,True,False,True
B2_015,B2_030,False,True,True,False,True
B2_015,C001,False,False,False,True,False
B2_015,C002,False,False,False,True,False
B2_015,C003,False,False,False,True,False
B2_015,C004,False,False,False,True,False
B2_015,C005,False,False,True,True,False
B2_015,C006,False,False,True,True,False
B2_015,C007,False,False,True,True,False
B2_015,C008,False,False,True,True,False
B2_015,C009,False,False,True,True,False
B2_015,C010,False,False,True,True,False
B2_015,C011,False,False,True,True,False
B2_015,C012,False,False,True,True,False
B2_015,C013,False,False,True,True,False
B2_015,C014,False,False,True,True,False
B2_015,C015,False,False,True,True,False
B2_015,C016,False,False,True,True,False
B2_015,C017,False,False,False,True,False
B2_015,C018,False,False,False,True,False
B2_015,C019,False,False,False,True,False
B2_015,C020,False,False,False,True,False
B2_015,C021,False,False,False,True,False
B2_015,C022,False,False,False,True,False
B2_015,C023,False,False,False,True,False
B2_015,C024,False,False,False,True,False
B2_015,C025,False,False,False,True,False
B2_015,C026,False,False,False,True,False
B2_015,C027,False,False,False,True,False
B2_015,C028,False,False,False,True,False
B2_015,C029,False,False,False,True,False
B2_015,C030,False,False,False,True,False
B2_015,C031,False,False,False,True,False
B2_015,C032,False,False,False,True,False
B2_015,C033,False,False,False,True,False
B2_015,C034,False,False,False,True,False
B2_015,C035,False,False,False,True,False
B2_015,C036,False,False,False,True,False
B2_015,C037,False,False,False,True,False
B2_015,C038,False,False,False,True,False
B2_015,C039,False,False,False,True,False
B2_015,C040,False,False,False,True,False
B2_015,C041,False,False,False,True,False
B2_015,C042,False,False,False,True,False
B2_015,C043,False,False,False,True,False
B2_015,C044,False,False,False,True,False
B2_015,C045,False,False,False,True,False
B2_015,C046,False,False,False,True,False
B2_015,C047,False,False,False,True,False
B2_015,C048,False,False,False,True,False
B2_015,C049,False,False,False,True,False
B2_015,C050,False,False,False,True,False
B2_015,C051,False,False,False,True,False
B2_015,C052,False,False,False,True,False
B2_015,C053,False,False,False,True,False
B2_015,C054,False,False,False,True,False
B2_015,C055,False,False,False,True,False
B2_015,C056,False,False,False,True,False
B2_015,C057,False,False,False,True,False
B2_015,C058,False,False,False,True,False
B2_015,C059,False,False,False,True,False
B2_015,C060,False,False,False,True,False
B2_015,C061,False,False,False,True,False
B2_015,C062,False,False,False,True,False
B2_015,C063,False,False,False,True,False
B2_015,C064,False,False,False,True,False
B2_015,C065,False,False,False,True,False
B2_015,C066,False,False,False,True,False
B2_015,C067,False,False,False,True,False
B2_015,C068,False,False,False,True,False
B2_015,C069,False,False,False,True,False
B2_015,C070,False,False,False,True,False
B2_015,C071,False,False,False,True,False
B2_015,C072,False,False,False,True,False
B2_015,C073,False,False,False,True,False
B2_015,C074,False,False,False,True,False
B2_015,C075,False,False,False,True,False
B2_015,C076,False,False,False,True,False
B2_015,C077,False,False,False,True,False
B2_015,C078,False,False,False,True,False
B2_015,C079,False,False,False,True,False
B2_015,C080,False,False,False,True,False
B2_015,C081,False,False,False,True,False
B2_015,C082,False,False,False,True,False
B2_015,C083,False,False,False,True,False
B2_015,C084,False,False,False,True,False
B2_015,C085,False,False,False,True,False
B2_015,C086,False,False,False,True,False
B2_015,C087,False,False,False,True,False
B2_015,C088,False,False,False,True,False
B2_015,C089,False,False,False,True,False
B2_015,C090,False,False,False,True,False
B2_015,C091,False,False,False,True,False
B2_015,C092,False,False,False,True,False
B2_015,C093,False,False,False,True,False
B2_015,C094,False,False,False,True,False
B2_015,C095,False,False,False,True,False
B2_015,C096,False,False,False,True,False
B2_015,C097,False,False,False,True,False
B2_015,C098,False,False,False,True,False
B2_015,C099,False,False,False,True,False
B2_015,C100,False,False,False,True,False
B2_015,C101,False,False,False,True,False
B2_015,C102,False,False,False,True,False
B2_015,C103,False,False,False,True,False
B2_015,C104,False,False,False,True,False
B2_015,C105,False,False,False,True,False
B2_015,C106,False,False,False,True,False
B2_015,C107,False,False,False,True,False
B2_015,C108,False,False,False,True,False
B2_015,C109,False,False,False,True,False
B2_015,C110,False,False,False,True,False
B2_015,C111,False,False,False,True,False
B2_015,C112,False,False,False,True,False
B2_015,C113,False,False,False,True,False
B2_015,C114,False,False,False,True,False
B2_015,C115,False,False,False,True,False
B2_015,C116,False,False,False,True,False
B2_015,C117,False,False,False,True,False
B2_015,C118,False,False,False,True,False
B2_015,C119,False,False,False,True,False
B2_015,C120,False,False,False,True,False
B2_016,B2_017,False,True,True,False,True
B2_016,B2_018,False,True,True,False,True
B2_016,B2_019,False,True,True,False,True
B2_016,B2_020,False,True,True,False,True
B2_016,B2_021,False,True,True,False,True
B2_016,B2_022,False,True,True,False,True
B2_016,B2_023,False,True,True,False,True
B2_016,B2_024,False,True,True,False,True
B2_016,B2_025,False,True,True,False,True
B2_016,B2_026,False,True,True,False,True
B2_016,B2_027,False,True,True,False,True
B2_016,B2_028,False,True,True,False,True
B2_016,B2_029,False,True,True,False,True
B2_016,B2_030,False,True,True,False,True
B2_016,C001,False,False,False,True,False
B2_016,C002,False,False,False,True,False
